sol,instance,strategy,seed,feasible,worst_bound,worst_int,worst_row_rel,obj_recomputed,obj_reported,obj_rel_err,unknown_vars
item_placement_9912__A:llm_first__s1.json.gz,item_placement_9912.mps.gz,A:llm_first,1,True,7.764271835076655e-16,7.771561172376096e-16,4.440892098500626e-16,26.42634707,26.42634707,0.0,0
item_placement_9912__C:HEU__s0.json.gz,item_placement_9912.mps.gz,C:HEU,0,True,0.0,0.0,1.1102230246251565e-16,21.045046126999885,21.045046126999885,0.0,0
item_placement_9912__C:HEU__s1.json.gz,item_placement_9912.mps.gz,C:HEU,1,True,0.0,7.057668460763722e-08,1.1102230246251565e-16,18.702859890000045,18.70285989000005,1.8995563778457475e-16,0
item_placement_9913__A:default__s0.json.gz,item_placement_9913.mps.gz,A:default,0,True,0.0,0.0,1.1102230246251565e-16,34.350019719000024,34.35001971900002,2.0685366167841757e-16,0
item_placement_9913__A:default__s1.json.gz,item_placement_9913.mps.gz,A:default,1,True,0.0,0.0,3.3306690738754696e-16,27.03807206099986,27.03807206099986,0.0,0
item_placement_9913__A:heu_cb__s0.json.gz,item_placement_9913.mps.gz,A:heu_cb,0,True,0.0,0.0,6.644518268927868e-09,23.73988902800002,23.73988902800002,0.0,0
item_placement_9913__A:heu_cb__s1.json.gz,item_placement_9913.mps.gz,A:heu_cb,1,True,0.0,0.0,2.220446049250313e-16,25.374635074000004,25.374635074000004,0.0,0
item_placement_9913__A:llm__s0.json.gz,item_placement_9913.mps.gz,A:llm,0,True,0.0,0.0,1.1102230246251565e-16,23.242494233999988,23.242494233999988,0.0,0
item_placement_9913__A:llm__s1.json.gz,item_placement_9913.mps.gz,A:llm,1,True,0.0,0.0,2.220446049250313e-16,26.197302114000045,26.197302114000045,0.0,0
item_placement_9913__A:llm_first__s0.json.gz,item_placement_9913.mps.gz,A:llm_first,0,True,0.0,0.0,6.644518268927868e-09,23.73988902800002,23.73988902800002,0.0,0
item_placement_9913__A:llm_first__s1.json.gz,item_placement_9913.mps.gz,A:llm_first,1,True,0.0,0.0,2.220446049250313e-16,25.374635074000004,25.374635074000004,0.0,0
item_placement_9913__C:HEU__s0.json.gz,item_placement_9913.mps.gz,C:HEU,0,True,0.0,1.1102230246251565e-16,9.999998116690112e-07,25.570738318000146,25.570738318000146,0.0,0
item_placement_9913__C:HEU__s1.json.gz,item_placement_9913.mps.gz,C:HEU,1,True,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,25.177480745000025,25.177480745000025,0.0,0
item_placement_9914__A:default__s0.json.gz,item_placement_9914.mps.gz,A:default,0,True,0.0,0.0,2.220446049250313e-16,24.03095718139996,24.03095718139996,0.0,0
item_placement_9914__A:default__s1.json.gz,item_placement_9914.mps.gz,A:default,1,True,1.3322676295501878e-15,1.3322676295501878e-15,1.1102230246251565e-16,22.73389452000003,22.733894520000035,1.5627387008745984e-16,0
item_placement_9914__A:heu_cb__s0.json.gz,item_placement_9914.mps.gz,A:heu_cb,0,True,9.999999717111296e-07,1.1102230246251565e-16,2.220446049250313e-16,21.001471229999968,21.001471229999968,0.0,0
item_placement_9914__A:heu_cb__s1.json.gz,item_placement_9914.mps.gz,A:heu_cb,1,True,2.305200718615446e-16,2.305200718615446e-16,2.220446049250313e-16,17.37308344999994,17.37308344999994,0.0,0
item_placement_9914__A:llm__s0.json.gz,item_placement_9914.mps.gz,A:llm,0,True,9.999999717111296e-07,1.1102230246251565e-16,2.220446049250313e-16,21.001471229999968,21.001471229999968,0.0,0
item_placement_9914__A:llm__s1.json.gz,item_placement_9914.mps.gz,A:llm,1,True,0.0,0.0,3.3306690738754696e-16,21.119331990000003,21.119331990000003,0.0,0
item_placement_9914__A:llm_first__s0.json.gz,item_placement_9914.mps.gz,A:llm_first,0,True,9.999999717111296e-07,1.1102230246251565e-16,2.220446049250313e-16,21.001471229999968,21.001471229999968,0.0,0
item_placement_9914__A:llm_first__s1.json.gz,item_placement_9914.mps.gz,A:llm_first,1,True,2.305200718615446e-16,2.305200718615446e-16,2.220446049250313e-16,17.37308344999994,17.37308344999994,0.0,0
item_placement_9914__C:HEU__s0.json.gz,item_placement_9914.mps.gz,C:HEU,0,True,0.0,3.6978035855561586e-08,2.220446049250313e-16,21.345454849999943,21.345454849999946,1.6643888377016758e-16,0
item_placement_9914__C:HEU__s1.json.gz,item_placement_9914.mps.gz,C:HEU,1,True,0.0,0.0,2.220446049250313e-16,21.294929769999975,21.294929769999975,0.0,0
item_placement_9915__A:default__s0.json.gz,item_placement_9915.mps.gz,A:default,0,True,6.938893903907228e-18,0.0,2.220446049250313e-16,45.3381855939999,45.338185593999896,1.5672059356829097e-16,0
item_placement_9915__A:default__s1.json.gz,item_placement_9915.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,45.180817953999934,45.180817953999934,0.0,0
item_placement_9915__A:heu_cb__s0.json.gz,item_placement_9915.mps.gz,A:heu_cb,0,True,0.0,0.0,1.1102230246251565e-16,37.952414052000016,37.95241405200002,1.8721937813667374e-16,0
item_placement_9915__A:heu_cb__s1.json.gz,item_placement_9915.mps.gz,A:heu_cb,1,True,0.0,0.0,1.1102230246251565e-16,38.02603022399996,38.02603022399996,0.0,0
item_placement_9915__A:llm__s0.json.gz,item_placement_9915.mps.gz,A:llm,0,True,0.0,0.0,6.666666416826894e-09,38.780028384000026,38.780028384000026,0.0,0
item_placement_9915__A:llm__s1.json.gz,item_placement_9915.mps.gz,A:llm,1,True,0.0,0.0,1.1102230246251565e-16,38.02603022399996,38.02603022399996,0.0,0
item_placement_9915__A:llm_first__s0.json.gz,item_placement_9915.mps.gz,A:llm_first,0,True,0.0,0.0,1.1102230246251565e-16,37.952414052000016,37.95241405200002,1.8721937813667374e-16,0
item_placement_9915__A:llm_first__s1.json.gz,item_placement_9915.mps.gz,A:llm_first,1,True,0.0,0.0,1.1102230246251565e-16,38.02603022399996,38.02603022399996,0.0,0
item_placement_9915__C:HEU__s0.json.gz,item_placement_9915.mps.gz,C:HEU,0,True,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,34.5254084200001,34.5254084200001,0.0,0
item_placement_9915__C:HEU__s1.json.gz,item_placement_9915.mps.gz,C:HEU,1,True,0.0,0.0,3.333333602195676e-09,36.13958975999992,36.13958975999992,0.0,0
item_placement_9916__A:default__s0.json.gz,item_placement_9916.mps.gz,A:default,0,True,6.661338147750939e-16,9.992007221626409e-16,2.220446049250313e-16,32.28603776800004,32.28603776800004,0.0,0
item_placement_9916__A:default__s1.json.gz,item_placement_9916.mps.gz,A:default,1,True,0.0,0.0,4.440892098500626e-16,33.25265581006714,33.25265581006714,0.0,0
item_placement_9916__A:heu_cb__s0.json.gz,item_placement_9916.mps.gz,A:heu_cb,0,True,0.0,0.0,3.9867109391522604e-08,28.50748376299998,28.50748376299998,0.0,0
item_placement_9916__A:heu_cb__s1.json.gz,item_placement_9916.mps.gz,A:heu_cb,1,True,0.0,0.0,2.220446049250313e-16,27.854257678000113,27.85425767800011,1.275465216079519e-16,0
item_placement_9916__A:llm__s0.json.gz,item_placement_9916.mps.gz,A:llm,0,True,2.660017006661519e-07,2.660017006661519e-07,2.373120877585677e-08,28.50748676299999,28.50748676299999,0.0,0
item_placement_9916__A:llm__s1.json.gz,item_placement_9916.mps.gz,A:llm,1,True,0.0,0.0,2.220446049250313e-16,27.854257678000113,27.85425767800011,1.275465216079519e-16,0
item_placement_9916__A:llm_first__s0.json.gz,item_placement_9916.mps.gz,A:llm_first,0,True,0.0,2.2005573301851146e-07,2.220446049250313e-16,28.507484762999983,28.50748476299998,1.2462389117582157e-16,0
item_placement_9916__A:llm_first__s1.json.gz,item_placement_9916.mps.gz,A:llm_first,1,True,0.0,0.0,2.220446049250313e-16,27.854257678000113,27.85425767800011,1.275465216079519e-16,0
item_placement_9916__C:HEU__s0.json.gz,item_placement_9916.mps.gz,C:HEU,0,True,0.0,0.0,3.3306690738754696e-16,28.613851203000035,28.61385120300004,1.2416062604072025e-16,0
item_placement_9916__C:HEU__s1.json.gz,item_placement_9916.mps.gz,C:HEU,1,True,0.0,0.0,0.0,30.380262713000036,30.380262713000036,0.0,0
item_placement_9917__A:default__s0.json.gz,item_placement_9917.mps.gz,A:default,0,True,0.0,1.4432899320127035e-15,1.1102230246251565e-16,23.77334333699999,23.77334333699999,0.0,0
item_placement_9917__A:default__s1.json.gz,item_placement_9917.mps.gz,A:default,1,True,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,27.334386609999996,27.334386609999996,0.0,0
item_placement_9917__A:heu_cb__s0.json.gz,item_placement_9917.mps.gz,A:heu_cb,0,True,0.0,1.4724108120389074e-16,2.6666666923247373e-08,23.024342039999894,23.024342039999894,0.0,0
item_placement_9917__A:heu_cb__s1.json.gz,item_placement_9917.mps.gz,A:heu_cb,1,True,0.0,0.0,3.00000000119649e-08,19.489528120000045,19.489528120000045,0.0,0
item_placement_9917__A:llm__s0.json.gz,item_placement_9917.mps.gz,A:llm,0,True,0.0,1.4724108120389074e-16,2.6666666923247373e-08,23.024342039999894,23.024342039999894,0.0,0
item_placement_9917__A:llm__s1.json.gz,item_placement_9917.mps.gz,A:llm,1,True,0.0,0.0,1.1102230246251565e-16,26.308484287,26.308484287,0.0,0
item_placement_9917__A:llm_first__s0.json.gz,item_placement_9917.mps.gz,A:llm_first,0,True,0.0,1.4432899320127035e-15,1.1102230246251565e-16,23.77334333699999,23.77334333699999,0.0,0
item_placement_9917__A:llm_first__s1.json.gz,item_placement_9917.mps.gz,A:llm_first,1,True,6.257304052681434e-07,6.257304052681434e-07,6.9444131556295474e-09,19.48952612000005,19.48952612000005,0.0,0
item_placement_9917__C:HEU__s0.json.gz,item_placement_9917.mps.gz,C:HEU,0,True,0.0,0.0,2.220446049250313e-16,23.829252057000033,23.829252057000033,0.0,0
item_placement_9917__C:HEU__s1.json.gz,item_placement_9917.mps.gz,C:HEU,1,True,0.0,8.193250589094703e-08,2.220446049250313e-16,24.442902887000056,24.442902887000056,0.0,0
item_placement_9918__A:default__s0.json.gz,item_placement_9918.mps.gz,A:default,0,True,6.661338147750939e-16,6.661338147750939e-16,2.220446049250313e-16,22.828484532000022,22.828484532000022,0.0,0
item_placement_9918__A:default__s1.json.gz,item_placement_9918.mps.gz,A:default,1,True,0.0,0.0,0.0,29.846922200000066,29.846922200000073,2.3806231376181846e-16,0
item_placement_9918__A:heu_cb__s0.json.gz,item_placement_9918.mps.gz,A:heu_cb,0,True,0.0,7.771561172376096e-16,2.220446049250313e-16,20.992483814999993,20.99248381499999,1.6923741421498401e-16,0
item_placement_9918__A:heu_cb__s1.json.gz,item_placement_9918.mps.gz,A:heu_cb,1,True,7.822136113330188e-17,7.822136113330188e-17,5.333333336077217e-08,15.469239270000035,15.469239270000035,0.0,0
item_placement_9918__A:llm__s0.json.gz,item_placement_9918.mps.gz,A:llm,0,True,0.0,7.771561172376096e-16,2.220446049250313e-16,20.992483814999993,20.99248381499999,1.6923741421498401e-16,0
item_placement_9918__A:llm__s1.json.gz,item_placement_9918.mps.gz,A:llm,1,True,7.822136113330188e-17,7.822136113330188e-17,5.333333336077217e-08,15.469239270000035,15.469239270000035,0.0,0
item_placement_9918__A:llm_first__s0.json.gz,item_placement_9918.mps.gz,A:llm_first,0,True,0.0,7.771561172376096e-16,2.220446049250313e-16,20.992483814999993,20.99248381499999,1.6923741421498401e-16,0
item_placement_9918__A:llm_first__s1.json.gz,item_placement_9918.mps.gz,A:llm_first,1,True,0.0,0.0,0.0,29.846922200000066,29.846922200000073,2.3806231376181846e-16,0
item_placement_9918__C:HEU__s0.json.gz,item_placement_9918.mps.gz,C:HEU,0,True,0.0,0.0,0.0,22.922339935000036,22.922339935000036,0.0,0
item_placement_9918__C:HEU__s1.json.gz,item_placement_9918.mps.gz,C:HEU,1,True,0.0,0.0,2.220446049250313e-16,19.799794055000056,19.799794055000056,0.0,0
item_placement_9919__A:default__s0.json.gz,item_placement_9919.mps.gz,A:default,0,True,0.0,0.0,1.1102230246251565e-16,21.976191301999986,21.976191301999982,1.6166193813926164e-16,0
item_placement_9919__A:default__s1.json.gz,item_placement_9919.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,18.37886052699996,18.37886052699996,0.0,0
item_placement_9919__A:heu_cb__s0.json.gz,item_placement_9919.mps.gz,A:heu_cb,0,True,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,15.193788568999988,15.19378856899999,1.1691335780626602e-16,0
item_placement_9919__A:heu_cb__s1.json.gz,item_placement_9919.mps.gz,A:heu_cb,1,True,0.0,2.220446049250313e-16,3.3306690738754696e-16,19.839257873999873,19.839257873999873,0.0,0
item_placement_9919__A:llm__s0.json.gz,item_placement_9919.mps.gz,A:llm,0,True,0.0,0.0,0.0,16.14795459900004,16.14795459900004,0.0,0
item_placement_9919__A:llm__s1.json.gz,item_placement_9919.mps.gz,A:llm,1,True,0.0,2.220446049250313e-16,3.3306690738754696e-16,19.839257873999873,19.839257873999873,0.0,0
item_placement_9919__A:llm_first__s0.json.gz,item_placement_9919.mps.gz,A:llm_first,0,True,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,15.193788568999988,15.19378856899999,1.1691335780626602e-16,0
item_placement_9919__A:llm_first__s1.json.gz,item_placement_9919.mps.gz,A:llm_first,1,True,0.0,2.220446049250313e-16,3.3306690738754696e-16,19.839257873999873,19.839257873999873,0.0,0
item_placement_9919__C:HEU__s0.json.gz,item_placement_9919.mps.gz,C:HEU,0,True,0.0,0.0,2.220446049250313e-16,14.370249356999915,14.370249356999915,0.0,0
item_placement_9919__C:HEU__s1.json.gz,item_placement_9919.mps.gz,C:HEU,1,True,8.183159461161438e-08,8.183159461161438e-08,3.880962551328082e-09,14.095670626999981,14.095670626999981,0.0,0
item_placement_9920__A:default__s0.json.gz,item_placement_9920.mps.gz,A:default,0,True,0.0,0.0,2.220446049250313e-16,30.56980708000002,30.569807080000025,1.1621642457550302e-16,0
item_placement_9920__A:default__s1.json.gz,item_placement_9920.mps.gz,A:default,1,True,0.0,0.0,3.3306690738754696e-16,31.996263570999997,31.996263570999993,1.1103526731854167e-16,0
item_placement_9920__A:heu_cb__s0.json.gz,item_placement_9920.mps.gz,A:heu_cb,0,True,0.0,0.0,2.220446049250313e-16,27.512629420999993,27.512629420999993,0.0,0
item_placement_9920__A:heu_cb__s1.json.gz,item_placement_9920.mps.gz,A:heu_cb,1,True,0.0,0.0,2.220446049250313e-16,31.16436808999998,31.16436808999998,0.0,0
item_placement_9920__A:llm__s0.json.gz,item_placement_9920.mps.gz,A:llm,0,True,3.2311408815210996e-07,3.2311408815210996e-07,3.3306690738754696e-16,28.067535451000055,28.067535451000058,1.2657732934916152e-16,0
item_placement_9920__A:llm__s1.json.gz,item_placement_9920.mps.gz,A:llm,1,True,0.0,0.0,2.220446049250313e-16,29.756535920000097,29.756535920000097,0.0,0
item_placement_9920__A:llm_first__s0.json.gz,item_placement_9920.mps.gz,A:llm_first,0,True,0.0,0.0,2.220446049250313e-16,27.512629420999993,27.512629420999993,0.0,0
item_placement_9920__A:llm_first__s1.json.gz,item_placement_9920.mps.gz,A:llm_first,1,True,0.0,0.0,2.220446049250313e-16,31.16436808999998,31.16436808999998,0.0,0
item_placement_9920__C:HEU__s0.json.gz,item_placement_9920.mps.gz,C:HEU,0,True,0.0,0.0,1.1102230246251565e-16,33.22293206099999,33.22293206099999,0.0,0
item_placement_9920__C:HEU__s1.json.gz,item_placement_9920.mps.gz,C:HEU,1,True,1.1102230246251565e-15,1.1102230246251565e-15,4.440892098500626e-16,28.31447978999987,28.314479789999872,1.2547338694370966e-16,0
item_placement_9921__A:default__s0.json.gz,item_placement_9921.mps.gz,A:default,0,True,3.469446951953614e-18,0.0,2.220446049250313e-16,19.041834855000022,19.041834855000022,0.0,0
item_placement_9921__A:default__s1.json.gz,item_placement_9921.mps.gz,A:default,1,True,3.774758283725532e-15,3.774758283725532e-15,1.1102230246251565e-16,18.49555215500002,18.49555215500002,0.0,0
item_placement_9921__A:heu_cb__s0.json.gz,item_placement_9921.mps.gz,A:heu_cb,0,True,0.0,0.0,0.0,14.87561958499995,14.87561958499995,0.0,0
item_placement_9921__A:heu_cb__s1.json.gz,item_placement_9921.mps.gz,A:heu_cb,1,True,0.0,0.0,1.1102230246251565e-16,19.42963517499997,19.42963517499997,0.0,0
item_placement_9921__A:llm__s0.json.gz,item_placement_9921.mps.gz,A:llm,0,True,0.0,0.0,1.1102230246251565e-16,15.818856211999965,15.818856211999965,0.0,0
item_placement_9921__A:llm__s1.json.gz,item_placement_9921.mps.gz,A:llm,1,True,0.0,0.0,3.322259134463934e-09,18.495551155000022,18.495551155000022,0.0,0
item_placement_9921__A:llm_first__s0.json.gz,item_placement_9921.mps.gz,A:llm_first,0,True,0.0,0.0,0.0,14.87561958499995,14.87561958499995,0.0,0
item_placement_9921__A:llm_first__s1.json.gz,item_placement_9921.mps.gz,A:llm_first,1,True,0.0,0.0,1.1102230246251565e-16,19.42963517499997,19.42963517499997,0.0,0
item_placement_9921__C:HEU__s0.json.gz,item_placement_9921.mps.gz,C:HEU,0,True,1.3877787807814457e-17,1.2212453270876722e-15,2.6666666959676566e-08,15.948959969999992,15.948959969999994,1.1137759720643723e-16,0
item_placement_9921__C:HEU__s1.json.gz,item_placement_9921.mps.gz,C:HEU,1,True,0.0,0.0,2.220446049250313e-16,11.978964972000014,11.978964972000014,0.0,0
item_placement_9922__A:default__s0.json.gz,item_placement_9922.mps.gz,A:default,0,True,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,43.93540698000008,43.93540698000008,0.0,0
item_placement_9922__A:default__s1.json.gz,item_placement_9922.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,47.09877520100002,47.09877520100001,1.5086225336598856e-16,0
item_placement_9922__A:heu_cb__s0.json.gz,item_placement_9922.mps.gz,A:heu_cb,0,True,0.0,4.440892098500626e-16,3.3306690738754696e-16,35.16851651199999,35.168516512,2.0203943931432334e-16,0
item_placement_9922__A:heu_cb__s1.json.gz,item_placement_9922.mps.gz,A:heu_cb,1,True,1.5543122344752192e-15,1.5543122344752192e-15,5.551115123125783e-16,39.22605304099997,39.22605304099997,0.0,0
item_placement_9922__A:llm__s0.json.gz,item_placement_9922.mps.gz,A:llm,0,True,0.0,0.0,6.666666732546567e-09,38.295507449999896,38.29550744999989,1.8554206043301882e-16,0
item_placement_9922__A:llm__s1.json.gz,item_placement_9922.mps.gz,A:llm,1,True,0.0,1.6558620686469707e-07,1.1102230246251565e-16,39.793375242,39.793375242,0.0,0
item_placement_9922__A:llm_first__s0.json.gz,item_placement_9922.mps.gz,A:llm_first,0,True,0.0,4.440892098500626e-16,3.3306690738754696e-16,35.16851651199999,35.168516512,2.0203943931432334e-16,0
item_placement_9922__A:llm_first__s1.json.gz,item_placement_9922.mps.gz,A:llm_first,1,True,1.5543122344752192e-15,1.5543122344752192e-15,5.551115123125783e-16,39.22605304099997,39.22605304099997,0.0,0
item_placement_9922__C:HEU__s0.json.gz,item_placement_9922.mps.gz,C:HEU,0,True,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,35.901251721999984,35.901251721999984,0.0,0
item_placement_9922__C:HEU__s1.json.gz,item_placement_9922.mps.gz,C:HEU,1,True,2.7755575615628914e-17,5.551115123125783e-16,5.551115123125783e-16,36.90074190199983,36.90074190199984,1.925551355165551e-16,0
item_placement_9923__A:default__s0.json.gz,item_placement_9923.mps.gz,A:default,0,True,4.440892098500626e-16,3.4416913763379853e-15,3.3306690738754696e-16,19.777897635999963,19.777897635999963,0.0,0
item_placement_9923__A:default__s1.json.gz,item_placement_9923.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,20.45519550125952,20.455195501259524,1.736827046498648e-16,0
item_placement_9923__A:heu_cb__s0.json.gz,item_placement_9923.mps.gz,A:heu_cb,0,True,4.440892098500626e-16,4.440892098500626e-16,0.0,13.311237505999996,13.311237505999996,0.0,0
item_placement_9923__A:heu_cb__s1.json.gz,item_placement_9923.mps.gz,A:heu_cb,1,True,0.0,0.0,2.220446049250313e-16,14.602757506000032,14.602757506000032,0.0,0
item_placement_9923__A:llm__s0.json.gz,item_placement_9923.mps.gz,A:llm,0,True,4.440892098500626e-16,4.440892098500626e-16,0.0,13.311237505999996,13.311237505999996,0.0,0
item_placement_9923__A:llm__s1.json.gz,item_placement_9923.mps.gz,A:llm,1,True,0.0,0.0,2.220446049250313e-16,14.602757506000032,14.602757506000032,0.0,0
item_placement_9923__A:llm_first__s0.json.gz,item_placement_9923.mps.gz,A:llm_first,0,True,4.440892098500626e-16,4.440892098500626e-16,0.0,13.311237505999996,13.311237505999996,0.0,0
item_placement_9923__A:llm_first__s1.json.gz,item_placement_9923.mps.gz,A:llm_first,1,True,0.0,0.0,2.220446049250313e-16,14.602757506000032,14.602757506000032,0.0,0
item_placement_9923__C:HEU__s0.json.gz,item_placement_9923.mps.gz,C:HEU,0,True,0.0,2.220446049250313e-16,2.220446049250313e-16,12.043239925999957,12.043239925999957,0.0,0
item_placement_9923__C:HEU__s1.json.gz,item_placement_9923.mps.gz,C:HEU,1,True,0.0,7.491621423216799e-08,2.220446049250313e-16,17.126956575999998,17.126956575999994,2.074340331882968e-16,0
item_placement_9924__A:default__s0.json.gz,item_placement_9924.mps.gz,A:default,0,True,0.0,0.0,3.3306690738754696e-16,19.53588488889989,19.53588488889989,0.0,0
item_placement_9924__A:default__s1.json.gz,item_placement_9924.mps.gz,A:default,1,True,0.0,0.0,4.440892098500626e-16,23.33671360969999,23.336713609699995,1.5223710322792844e-16,0
item_placement_9924__A:heu_cb__s0.json.gz,item_placement_9924.mps.gz,A:heu_cb,0,True,0.0,0.0,6.644518268927868e-09,14.271347643600029,14.271347643600029,0.0,0
item_placement_9924__A:heu_cb__s1.json.gz,item_placement_9924.mps.gz,A:heu_cb,1,True,2.220446049250313e-16,2.5948559392882235e-16,2.220446049250313e-16,15.519999106699936,15.519999106699935,1.1445598850797631e-16,0
item_placement_9924__A:llm__s0.json.gz,item_placement_9924.mps.gz,A:llm,0,True,0.0,0.0,6.644518268927868e-09,14.271347643600029,14.271347643600029,0.0,0
item_placement_9924__A:llm__s1.json.gz,item_placement_9924.mps.gz,A:llm,1,True,0.0,0.0,2.220446049250313e-16,21.683649933600016,21.683649933600016,0.0,0
item_placement_9924__A:llm_first__s0.json.gz,item_placement_9924.mps.gz,A:llm_first,0,True,0.0,0.0,6.644518268927868e-09,14.271347643600029,14.271347643600029,0.0,0
