sol,instance,strategy,seed,feasible,worst_bound,worst_int,worst_row_rel,obj_recomputed,obj_reported,obj_rel_err,unknown_vars
item_placement_9912__A:llm+laya__s0.json.gz,item_placement_9912.mps.gz,A:llm+laya,0,True,1.1102230246251565e-15,1.1102230246251565e-15,2.220446049250313e-16,18.63148648299991,18.63148648299991,0.0,0
item_placement_9912__A:llm+laya__s1.json.gz,item_placement_9912.mps.gz,A:llm+laya,1,True,2.7755575615628914e-17,9.992007221626409e-16,2.220446049250313e-16,15.221388859999964,15.221388859999966,1.1670136383338245e-16,0
item_placement_9912__A:llm__s0.json.gz,item_placement_9912.mps.gz,A:llm,0,True,0.0,0.0,1.1102230246251565e-16,18.094171482999982,18.094171482999982,0.0,0
item_placement_9912__A:llm__s1.json.gz,item_placement_9912.mps.gz,A:llm,1,True,2.7755575615628914e-17,9.992007221626409e-16,2.220446049250313e-16,15.221388859999964,15.221388859999966,1.1670136383338245e-16,0
item_placement_9912__C:HEU__s0.json.gz,item_placement_9912.mps.gz,C:HEU,0,True,0.0,0.0,1.1102230246251565e-16,21.045046126999885,21.045046126999885,0.0,0
item_placement_9912__C:HEU__s1.json.gz,item_placement_9912.mps.gz,C:HEU,1,True,0.0,0.0,3.3222590234416316e-09,18.702860890000046,18.702860890000046,0.0,0
item_placement_9913__A:default__s0.json.gz,item_placement_9913.mps.gz,A:default,0,True,0.0,0.0,1.1102230246251565e-16,34.350019719000024,34.35001971900002,2.0685366167841757e-16,0
item_placement_9913__A:default__s1.json.gz,item_placement_9913.mps.gz,A:default,1,True,0.0,0.0,3.3306690738754696e-16,27.03807206099986,27.03807206099986,0.0,0
item_placement_9913__A:gpt6luna__s0.json.gz,item_placement_9913.mps.gz,A:gpt6luna,0,True,0.0,2.9976021664879227e-15,2.220446049250313e-16,23.45020185099998,23.450201850999978,1.515003453434668e-16,0
item_placement_9913__A:laya__s0.json.gz,item_placement_9913.mps.gz,A:laya,0,True,0.0,0.0,6.644518268927868e-09,23.73988902800002,23.73988902800002,0.0,0
item_placement_9913__A:laya__s1.json.gz,item_placement_9913.mps.gz,A:laya,1,True,0.0,0.0,2.220446049250313e-16,25.374635074000004,25.374635074000004,0.0,0
item_placement_9913__A:llm+laya__s0.json.gz,item_placement_9913.mps.gz,A:llm+laya,0,True,0.0,0.0,6.644518268927868e-09,23.73988902800002,23.73988902800002,0.0,0
item_placement_9913__A:llm+laya__s1.json.gz,item_placement_9913.mps.gz,A:llm+laya,1,True,0.0,0.0,2.220446049250313e-16,25.374635074000004,25.374635074000004,0.0,0
item_placement_9913__A:llm__s0.json.gz,item_placement_9913.mps.gz,A:llm,0,True,0.0,0.0,6.644518268927868e-09,23.73988902800002,23.73988902800002,0.0,0
item_placement_9913__A:llm__s1.json.gz,item_placement_9913.mps.gz,A:llm,1,True,0.0,0.0,1.1102230246251565e-16,24.75970744099996,24.759707440999957,1.434877082964846e-16,0
item_placement_9913__C:HEU__s0.json.gz,item_placement_9913.mps.gz,C:HEU,0,True,0.0,1.1102230246251565e-16,9.999998116690112e-07,25.570738318000146,25.570738318000146,0.0,0
item_placement_9913__C:HEU__s1.json.gz,item_placement_9913.mps.gz,C:HEU,1,True,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,25.177480745000025,25.177480745000025,0.0,0
item_placement_9914__A:default__s0.json.gz,item_placement_9914.mps.gz,A:default,0,True,0.0,0.0,2.220446049250313e-16,24.03095718139996,24.03095718139996,0.0,0
item_placement_9914__A:default__s1.json.gz,item_placement_9914.mps.gz,A:default,1,True,1.3322676295501878e-15,1.3322676295501878e-15,1.1102230246251565e-16,22.73389452000003,22.733894520000035,1.5627387008745984e-16,0
item_placement_9914__A:gpt6luna__s0.json.gz,item_placement_9914.mps.gz,A:gpt6luna,0,True,9.999999717111296e-07,1.1102230246251565e-16,2.220446049250313e-16,21.001471229999968,21.001471229999968,0.0,0
item_placement_9914__A:laya__s0.json.gz,item_placement_9914.mps.gz,A:laya,0,True,9.999999717111296e-07,1.1102230246251565e-16,2.220446049250313e-16,21.001471229999968,21.001471229999968,0.0,0
item_placement_9914__A:laya__s1.json.gz,item_placement_9914.mps.gz,A:laya,1,True,2.305200718615446e-16,2.305200718615446e-16,2.220446049250313e-16,17.37308344999994,17.37308344999994,0.0,0
item_placement_9914__A:llm+laya__s0.json.gz,item_placement_9914.mps.gz,A:llm+laya,0,True,9.999999717111296e-07,1.1102230246251565e-16,2.220446049250313e-16,21.001471229999968,21.001471229999968,0.0,0
item_placement_9914__A:llm+laya__s1.json.gz,item_placement_9914.mps.gz,A:llm+laya,1,True,2.305200718615446e-16,2.305200718615446e-16,2.220446049250313e-16,17.37308344999994,17.37308344999994,0.0,0
item_placement_9914__A:llm__s0.json.gz,item_placement_9914.mps.gz,A:llm,0,True,0.0,0.0,6.666666715199332e-09,19.495854849999972,19.495854849999972,0.0,0
item_placement_9914__A:llm__s1.json.gz,item_placement_9914.mps.gz,A:llm,1,True,2.305200718615446e-16,2.305200718615446e-16,2.220446049250313e-16,17.37308344999994,17.37308344999994,0.0,0
item_placement_9914__C:HEU__s0.json.gz,item_placement_9914.mps.gz,C:HEU,0,True,0.0,3.6978035855561586e-08,2.220446049250313e-16,21.345454849999943,21.345454849999946,1.6643888377016758e-16,0
item_placement_9914__C:HEU__s1.json.gz,item_placement_9914.mps.gz,C:HEU,1,True,0.0,0.0,2.220446049250313e-16,21.294929769999975,21.294929769999975,0.0,0
item_placement_9915__A:default__s0.json.gz,item_placement_9915.mps.gz,A:default,0,True,6.938893903907228e-18,0.0,2.220446049250313e-16,45.3381855939999,45.338185593999896,1.5672059356829097e-16,0
item_placement_9915__A:default__s1.json.gz,item_placement_9915.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,45.180817953999934,45.180817953999934,0.0,0
item_placement_9915__A:gpt6luna__s0.json.gz,item_placement_9915.mps.gz,A:gpt6luna,0,True,0.0,2.495740371289301e-08,4.440892098500626e-16,40.807497982000044,40.807497982000044,0.0,0
item_placement_9915__A:laya__s0.json.gz,item_placement_9915.mps.gz,A:laya,0,True,0.0,0.0,1.1102230246251565e-16,37.952414052000016,37.95241405200002,1.8721937813667374e-16,0
item_placement_9915__A:laya__s1.json.gz,item_placement_9915.mps.gz,A:laya,1,True,0.0,0.0,1.1102230246251565e-16,38.02603022399996,38.02603022399996,0.0,0
item_placement_9915__A:llm+laya__s0.json.gz,item_placement_9915.mps.gz,A:llm+laya,0,True,0.0,0.0,1.1102230246251565e-16,37.952414052000016,37.95241405200002,1.8721937813667374e-16,0
item_placement_9915__A:llm+laya__s1.json.gz,item_placement_9915.mps.gz,A:llm+laya,1,True,0.0,0.0,1.1102230246251565e-16,38.02603022399996,38.02603022399996,0.0,0
item_placement_9915__A:llm__s0.json.gz,item_placement_9915.mps.gz,A:llm,0,True,0.0,0.0,1.1102230246251565e-16,37.952414052000016,37.95241405200002,1.8721937813667374e-16,0
item_placement_9915__A:llm__s1.json.gz,item_placement_9915.mps.gz,A:llm,1,True,0.0,0.0,3.3306690738754696e-16,36.786348524000054,36.786348524000054,0.0,0
item_placement_9915__C:HEU__s0.json.gz,item_placement_9915.mps.gz,C:HEU,0,True,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,34.5254084200001,34.5254084200001,0.0,0
item_placement_9915__C:HEU__s1.json.gz,item_placement_9915.mps.gz,C:HEU,1,True,0.0,0.0,3.333333602195676e-09,36.13958975999992,36.13958975999992,0.0,0
item_placement_9916__A:default__s0.json.gz,item_placement_9916.mps.gz,A:default,0,True,6.661338147750939e-16,9.992007221626409e-16,2.220446049250313e-16,32.28603776800004,32.28603776800004,0.0,0
item_placement_9916__A:default__s1.json.gz,item_placement_9916.mps.gz,A:default,1,True,0.0,0.0,4.440892098500626e-16,33.25265581006714,33.25265581006714,0.0,0
item_placement_9916__A:gpt6luna__s0.json.gz,item_placement_9916.mps.gz,A:gpt6luna,0,True,2.220446049250313e-16,2.220446049250313e-16,6.666666857446657e-09,28.291919362999895,28.291919362999895,0.0,0
item_placement_9916__A:laya__s0.json.gz,item_placement_9916.mps.gz,A:laya,0,True,0.0,2.2005573301851146e-07,2.220446049250313e-16,28.507484762999983,28.50748476299998,1.2462389117582157e-16,0
item_placement_9916__A:laya__s1.json.gz,item_placement_9916.mps.gz,A:laya,1,True,0.0,0.0,2.220446049250313e-16,27.854257678000113,27.85425767800011,1.275465216079519e-16,0
item_placement_9916__A:llm+laya__s0.json.gz,item_placement_9916.mps.gz,A:llm+laya,0,True,0.0,1.2003039961960837e-07,2.220446049250313e-16,28.507489763000002,28.507489763000002,0.0,0
item_placement_9916__A:llm+laya__s1.json.gz,item_placement_9916.mps.gz,A:llm+laya,1,True,0.0,0.0,2.220446049250313e-16,27.854257678000113,27.85425767800011,1.275465216079519e-16,0
item_placement_9916__A:llm__s0.json.gz,item_placement_9916.mps.gz,A:llm,0,True,0.0,1.2003039961960837e-07,2.220446049250313e-16,28.507489763000002,28.507489763000002,0.0,0
item_placement_9916__A:llm__s1.json.gz,item_placement_9916.mps.gz,A:llm,1,True,0.0,0.0,2.220446049250313e-16,29.077339833000067,29.077339833000067,0.0,0
item_placement_9916__C:HEU__s0.json.gz,item_placement_9916.mps.gz,C:HEU,0,True,0.0,0.0,3.3306690738754696e-16,28.613851203000035,28.61385120300004,1.2416062604072025e-16,0
item_placement_9916__C:HEU__s1.json.gz,item_placement_9916.mps.gz,C:HEU,1,True,1.0913068804185855e-07,1.0913068804185855e-07,4.440892098500626e-16,30.38551357299999,30.38551357299999,0.0,0
item_placement_9917__A:default__s0.json.gz,item_placement_9917.mps.gz,A:default,0,True,0.0,1.4432899320127035e-15,1.1102230246251565e-16,23.77334333699999,23.77334333699999,0.0,0
item_placement_9917__A:default__s1.json.gz,item_placement_9917.mps.gz,A:default,1,True,1.1102230246251565e-15,1.1102230246251565e-15,1.1102230246251565e-15,27.334386609999996,27.334386609999996,0.0,0
item_placement_9917__A:gpt6luna__s0.json.gz,item_placement_9917.mps.gz,A:gpt6luna,0,True,6.661338147750939e-16,6.661338147750939e-16,3.3306690738754696e-16,22.688628976999983,22.68862897699998,1.5658564836165173e-16,0
item_placement_9917__A:laya__s0.json.gz,item_placement_9917.mps.gz,A:laya,0,True,0.0,1.4724108120389074e-16,2.6666666923247373e-08,23.024342039999894,23.024342039999894,0.0,0
item_placement_9917__A:laya__s1.json.gz,item_placement_9917.mps.gz,A:laya,1,True,0.0,0.0,4.666666662475616e-08,19.489523120000058,19.489523120000058,0.0,0
item_placement_9917__A:llm+laya__s0.json.gz,item_placement_9917.mps.gz,A:llm+laya,0,True,0.0,1.4724108120389074e-16,2.6666666923247373e-08,23.024342039999894,23.024342039999894,0.0,0
item_placement_9917__A:llm+laya__s1.json.gz,item_placement_9917.mps.gz,A:llm+laya,1,True,0.0,0.0,3.9999999958129084e-08,19.48952512000005,19.489525120000053,1.8228836551562377e-16,0
item_placement_9917__A:llm__s0.json.gz,item_placement_9917.mps.gz,A:llm,0,True,0.0,0.0,3.3306690738754696e-16,26.619419239999925,26.619419239999925,0.0,0
item_placement_9917__A:llm__s1.json.gz,item_placement_9917.mps.gz,A:llm,1,True,6.900246574126356e-08,6.900246574126356e-08,4.23724821896343e-09,21.42960662000004,21.42960662000004,0.0,0
item_placement_9917__C:HEU__s0.json.gz,item_placement_9917.mps.gz,C:HEU,0,True,0.0,0.0,2.220446049250313e-16,23.829252057000033,23.829252057000033,0.0,0
item_placement_9917__C:HEU__s1.json.gz,item_placement_9917.mps.gz,C:HEU,1,True,0.0,8.193250589094703e-08,2.220446049250313e-16,24.442902887000056,24.442902887000056,0.0,0
item_placement_9918__A:default__s0.json.gz,item_placement_9918.mps.gz,A:default,0,True,6.661338147750939e-16,6.661338147750939e-16,2.220446049250313e-16,22.828484532000022,22.828484532000022,0.0,0
item_placement_9918__A:default__s1.json.gz,item_placement_9918.mps.gz,A:default,1,True,0.0,0.0,0.0,29.846922200000066,29.846922200000073,2.3806231376181846e-16,0
item_placement_9918__A:gpt6luna__s0.json.gz,item_placement_9918.mps.gz,A:gpt6luna,0,True,0.0,0.0,1.1102230246251565e-16,21.46822210499997,21.468222104999974,1.654870935014721e-16,0
item_placement_9918__A:laya__s0.json.gz,item_placement_9918.mps.gz,A:laya,0,True,0.0,7.771561172376096e-16,2.220446049250313e-16,20.992483814999993,20.99248381499999,1.6923741421498401e-16,0
item_placement_9918__A:laya__s1.json.gz,item_placement_9918.mps.gz,A:laya,1,True,7.822136113330188e-17,7.822136113330188e-17,5.333333336077217e-08,15.469239270000035,15.469239270000035,0.0,0
item_placement_9918__A:llm+laya__s0.json.gz,item_placement_9918.mps.gz,A:llm+laya,0,True,0.0,7.771561172376096e-16,2.220446049250313e-16,20.992483814999993,20.99248381499999,1.6923741421498401e-16,0
item_placement_9918__A:llm+laya__s1.json.gz,item_placement_9918.mps.gz,A:llm+laya,1,True,7.822136113330188e-17,7.822136113330188e-17,5.333333336077217e-08,15.469239270000035,15.469239270000035,0.0,0
item_placement_9918__A:llm__s0.json.gz,item_placement_9918.mps.gz,A:llm,0,True,0.0,0.0,1.1102230246251565e-16,18.790305805000077,18.790305805000077,0.0,0
item_placement_9918__A:llm__s1.json.gz,item_placement_9918.mps.gz,A:llm,1,True,7.822136113330188e-17,7.822136113330188e-17,5.333333336077217e-08,15.469239270000035,15.469239270000035,0.0,0
item_placement_9918__C:HEU__s0.json.gz,item_placement_9918.mps.gz,C:HEU,0,True,0.0,0.0,0.0,22.922339935000036,22.922339935000036,0.0,0
item_placement_9918__C:HEU__s1.json.gz,item_placement_9918.mps.gz,C:HEU,1,True,0.0,0.0,2.220446049250313e-16,19.799794055000056,19.799794055000056,0.0,0
item_placement_9919__A:default__s0.json.gz,item_placement_9919.mps.gz,A:default,0,True,0.0,0.0,1.1102230246251565e-16,21.976191301999986,21.976191301999982,1.6166193813926164e-16,0
item_placement_9919__A:default__s1.json.gz,item_placement_9919.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,18.37886052699996,18.37886052699996,0.0,0
item_placement_9919__A:gpt6luna__s0.json.gz,item_placement_9919.mps.gz,A:gpt6luna,0,True,0.0,0.0,3.333333251781534e-09,19.13669023900002,19.13669023900002,0.0,0
item_placement_9919__A:laya__s0.json.gz,item_placement_9919.mps.gz,A:laya,0,True,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,15.193788568999988,15.19378856899999,1.1691335780626602e-16,0
item_placement_9919__A:laya__s1.json.gz,item_placement_9919.mps.gz,A:laya,1,True,0.0,2.220446049250313e-16,3.3306690738754696e-16,19.839257873999873,19.839257873999873,0.0,0
item_placement_9919__A:llm+laya__s0.json.gz,item_placement_9919.mps.gz,A:llm+laya,0,True,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,15.193788568999988,15.19378856899999,1.1691335780626602e-16,0
item_placement_9919__A:llm+laya__s1.json.gz,item_placement_9919.mps.gz,A:llm+laya,1,True,0.0,2.220446049250313e-16,3.3306690738754696e-16,19.839257873999873,19.839257873999873,0.0,0
item_placement_9919__A:llm__s0.json.gz,item_placement_9919.mps.gz,A:llm,0,True,0.0,0.0,3.3306690738754696e-16,17.044672386999988,17.044672386999988,0.0,0
item_placement_9919__A:llm__s1.json.gz,item_placement_9919.mps.gz,A:llm,1,True,0.0,0.0,3.3306690738754696e-16,17.73945702699998,17.73945702699998,0.0,0
item_placement_9919__C:HEU__s0.json.gz,item_placement_9919.mps.gz,C:HEU,0,True,0.0,0.0,2.220446049250313e-16,14.370249356999915,14.370249356999915,0.0,0
item_placement_9919__C:HEU__s1.json.gz,item_placement_9919.mps.gz,C:HEU,1,True,8.183159461161438e-08,8.183159461161438e-08,3.880962551328082e-09,14.095670626999981,14.095670626999981,0.0,0
item_placement_9920__A:default__s0.json.gz,item_placement_9920.mps.gz,A:default,0,True,0.0,0.0,2.220446049250313e-16,30.56980708000002,30.569807080000025,1.1621642457550302e-16,0
item_placement_9920__A:default__s1.json.gz,item_placement_9920.mps.gz,A:default,1,True,0.0,0.0,3.3306690738754696e-16,31.996263570999997,31.996263570999993,1.1103526731854167e-16,0
item_placement_9920__A:gpt6luna__s0.json.gz,item_placement_9920.mps.gz,A:gpt6luna,0,True,0.0,4.499055893086448e-16,3.3222602446869587e-09,32.43885024099991,32.43885024099991,0.0,0
item_placement_9920__A:laya__s0.json.gz,item_placement_9920.mps.gz,A:laya,0,True,0.0,0.0,2.220446049250313e-16,27.512629420999993,27.512629420999993,0.0,0
item_placement_9920__A:laya__s1.json.gz,item_placement_9920.mps.gz,A:laya,1,True,0.0,0.0,2.220446049250313e-16,31.16436808999998,31.16436808999998,0.0,0
item_placement_9920__A:llm+laya__s0.json.gz,item_placement_9920.mps.gz,A:llm+laya,0,True,0.0,0.0,3.6544850035014065e-08,28.067530451000057,28.067530451000057,0.0,0
item_placement_9920__A:llm+laya__s1.json.gz,item_placement_9920.mps.gz,A:llm+laya,1,True,0.0,0.0,2.220446049250313e-16,31.16436808999998,31.16436808999998,0.0,0
item_placement_9920__A:llm__s0.json.gz,item_placement_9920.mps.gz,A:llm,0,True,0.0,2.220446049250313e-16,1.1102230246251565e-16,28.89717359000002,28.89717359000002,0.0,0
item_placement_9920__A:llm__s1.json.gz,item_placement_9920.mps.gz,A:llm,1,True,0.0,0.0,2.220446049250313e-16,31.50927971999999,31.50927971999999,0.0,0
item_placement_9920__C:HEU__s0.json.gz,item_placement_9920.mps.gz,C:HEU,0,True,0.0,0.0,1.1102230246251565e-16,33.22293206099999,33.22293206099999,0.0,0
item_placement_9920__C:HEU__s1.json.gz,item_placement_9920.mps.gz,C:HEU,1,True,0.0,0.0,3.3306690738754696e-16,27.682802519999992,27.682802519999992,0.0,0
item_placement_9921__A:default__s0.json.gz,item_placement_9921.mps.gz,A:default,0,True,3.469446951953614e-18,0.0,2.220446049250313e-16,19.041834855000022,19.041834855000022,0.0,0
item_placement_9921__A:default__s1.json.gz,item_placement_9921.mps.gz,A:default,1,True,3.774758283725532e-15,3.774758283725532e-15,1.1102230246251565e-16,18.49555215500002,18.49555215500002,0.0,0
item_placement_9921__A:gpt6luna__s0.json.gz,item_placement_9921.mps.gz,A:gpt6luna,0,True,4.440892098500626e-16,4.440892098500626e-16,3.3333333055579617e-09,14.666224621999966,14.666224621999964,1.2111888950177671e-16,0
item_placement_9921__A:laya__s0.json.gz,item_placement_9921.mps.gz,A:laya,0,True,0.0,0.0,0.0,14.87561958499995,14.87561958499995,0.0,0
item_placement_9921__A:laya__s1.json.gz,item_placement_9921.mps.gz,A:laya,1,True,0.0,0.0,1.1102230246251565e-16,19.42963517499997,19.42963517499997,0.0,0
item_placement_9921__A:llm+laya__s0.json.gz,item_placement_9921.mps.gz,A:llm+laya,0,True,0.0,0.0,0.0,14.87561958499995,14.87561958499995,0.0,0
item_placement_9921__A:llm+laya__s1.json.gz,item_placement_9921.mps.gz,A:llm+laya,1,True,4.884981308350689e-15,4.884981308350689e-15,9.999999872611909e-07,21.44797583499996,21.44797583499996,0.0,0
item_placement_9921__A:llm__s0.json.gz,item_placement_9921.mps.gz,A:llm,0,True,0.0,0.0,0.0,14.87561958499995,14.87561958499995,0.0,0
item_placement_9921__A:llm__s1.json.gz,item_placement_9921.mps.gz,A:llm,1,True,4.884981308350689e-15,4.884981308350689e-15,9.999999872611909e-07,21.44797583499996,21.44797583499996,0.0,0
item_placement_9921__C:HEU__s0.json.gz,item_placement_9921.mps.gz,C:HEU,0,True,1.3877787807814457e-17,1.2212453270876722e-15,2.6666666959676566e-08,15.948959969999992,15.948959969999994,1.1137759720643723e-16,0
item_placement_9921__C:HEU__s1.json.gz,item_placement_9921.mps.gz,C:HEU,1,True,0.0,0.0,2.220446049250313e-16,11.978964972000014,11.978964972000014,0.0,0
item_placement_9922__A:default__s0.json.gz,item_placement_9922.mps.gz,A:default,0,True,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,43.93540698000008,43.93540698000008,0.0,0
item_placement_9922__A:default__s1.json.gz,item_placement_9922.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,47.09877520100002,47.09877520100001,1.5086225336598856e-16,0
item_placement_9922__A:gpt6luna__s0.json.gz,item_placement_9922.mps.gz,A:gpt6luna,0,True,0.0,4.440892098500626e-16,3.3306690738754696e-16,35.16851651199999,35.168516512,2.0203943931432334e-16,0
item_placement_9922__A:laya__s0.json.gz,item_placement_9922.mps.gz,A:laya,0,True,0.0,4.440892098500626e-16,3.3306690738754696e-16,35.16851651199999,35.168516512,2.0203943931432334e-16,0
item_placement_9922__A:laya__s1.json.gz,item_placement_9922.mps.gz,A:laya,1,True,1.5543122344752192e-15,1.5543122344752192e-15,5.551115123125783e-16,39.22605304099997,39.22605304099997,0.0,0
item_placement_9922__A:llm+laya__s0.json.gz,item_placement_9922.mps.gz,A:llm+laya,0,True,0.0,4.440892098500626e-16,3.3306690738754696e-16,35.16851651199999,35.168516512,2.0203943931432334e-16,0
item_placement_9922__A:llm+laya__s1.json.gz,item_placement_9922.mps.gz,A:llm+laya,1,True,1.5543122344752192e-15,1.5543122344752192e-15,5.551115123125783e-16,39.22605304099997,39.22605304099997,0.0,0
item_placement_9922__A:llm__s0.json.gz,item_placement_9922.mps.gz,A:llm,0,True,2.220446049250313e-16,4.440892098500626e-16,3.3306690738754696e-16,35.41103497199995,35.41103497199995,0.0,0
item_placement_9922__A:llm__s1.json.gz,item_placement_9922.mps.gz,A:llm,1,True,0.0,0.0,2.220446049250313e-16,33.63493588100001,33.63493588100001,0.0,0
item_placement_9922__C:HEU__s0.json.gz,item_placement_9922.mps.gz,C:HEU,0,True,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,35.901251721999984,35.901251721999984,0.0,0
item_placement_9922__C:HEU__s1.json.gz,item_placement_9922.mps.gz,C:HEU,1,True,2.7755575615628914e-17,5.551115123125783e-16,5.551115123125783e-16,36.90074190199983,36.90074190199984,1.925551355165551e-16,0
item_placement_9923__A:default__s0.json.gz,item_placement_9923.mps.gz,A:default,0,True,4.440892098500626e-16,3.4416913763379853e-15,3.3306690738754696e-16,19.777897635999963,19.777897635999963,0.0,0
item_placement_9923__A:default__s1.json.gz,item_placement_9923.mps.gz,A:default,1,True,0.0,0.0,2.220446049250313e-16,20.45519550125952,20.455195501259524,1.736827046498648e-16,0
item_placement_9923__A:gpt6luna__s0.json.gz,item_placement_9923.mps.gz,A:gpt6luna,0,True,0.0,0.0,2.220446049250313e-16,15.062450456000006,15.062450456000006,0.0,0
