sol,instance,strategy,seed,feasible,worst_bound,worst_int,worst_row_rel,obj_recomputed,obj_reported,obj_rel_err,unknown_vars
cod105__C:D+RST@stall20__s0.json.gz,cod105.mps.gz,C:D+RST@stall20,0,True,4.169789652750767e-14,4.169789652750767e-14,1.1324274851176597e-13,-12.0,-12.0,0.0,0
cod105__C:D+RST@stall20__s1.json.gz,cod105.mps.gz,C:D+RST@stall20,1,True,1.6209256159527285e-14,2.0933605662667542e-14,3.863576125695545e-14,-12.0,-12.0,0.0,0
cod105__C:D>PSC@25__s0.json.gz,cod105.mps.gz,C:D>PSC@25,0,True,4.169789652750767e-14,4.169789652750767e-14,1.1324274851176597e-13,-12.0,-12.0,0.0,0
cod105__C:D>PSC@25__s1.json.gz,cod105.mps.gz,C:D>PSC@25,1,True,1.6209256159527285e-14,2.0933605662667542e-14,3.863576125695545e-14,-12.0,-12.0,0.0,0
cod105__C:D__s0.json.gz,cod105.mps.gz,C:D,0,True,4.169789652750767e-14,4.169789652750767e-14,1.1324274851176597e-13,-12.0,-12.0,0.0,0
cod105__C:D__s1.json.gz,cod105.mps.gz,C:D,1,True,1.6209256159527285e-14,2.0933605662667542e-14,3.863576125695545e-14,-12.0,-12.0,0.0,0
cod105__C:HEU>HOFF@25__s0.json.gz,cod105.mps.gz,C:HEU>HOFF@25,0,True,4.884981308350689e-15,4.884981308350689e-15,8.43769498715119e-15,-12.0,-12.000000000000014,1.1842378929334989e-15,0
cod105__C:HEU>HOFF@25__s1.json.gz,cod105.mps.gz,C:HEU>HOFF@25,1,True,1.5667439123617083e-14,1.5667439123617083e-14,2.19824158875781e-14,-11.999999999999998,-12.0,1.4802973661668753e-16,0
cod105__C:HEU__s0.json.gz,cod105.mps.gz,C:HEU,0,True,4.884981308350689e-15,4.884981308350689e-15,8.43769498715119e-15,-12.0,-12.000000000000014,1.1842378929334989e-15,0
cod105__C:HEU__s1.json.gz,cod105.mps.gz,C:HEU,1,True,1.5667439123617083e-14,1.5667439123617083e-14,2.19824158875781e-14,-11.999999999999998,-12.0,1.4802973661668753e-16,0
cod105__C:HOFF>HEU@stall20__s0.json.gz,cod105.mps.gz,C:HOFF>HEU@stall20,0,True,9.381409602590235e-15,9.381409602590235e-15,2.375877272697835e-14,-11.999999999999998,-11.999999999999998,0.0,0
cod105__C:HOFF>HEU@stall20__s1.json.gz,cod105.mps.gz,C:HOFF>HEU@stall20,1,True,3.3788872017655694e-15,4.8681482684500165e-15,9.769962616701378e-15,-12.0,-12.0,0.0,0
cod105__C:HOFF__s0.json.gz,cod105.mps.gz,C:HOFF,0,True,9.381409602590235e-15,9.381409602590235e-15,2.375877272697835e-14,-11.999999999999998,-11.999999999999998,0.0,0
cod105__C:HOFF__s1.json.gz,cod105.mps.gz,C:HOFF,1,True,3.3788872017655694e-15,4.8681482684500165e-15,9.769962616701378e-15,-12.0,-12.0,0.0,0
cod105__C:INF__s0.json.gz,cod105.mps.gz,C:INF,0,True,0.0,0.0,0.0,-12.0,-12.0,0.0,0
cod105__C:INF__s1.json.gz,cod105.mps.gz,C:INF,1,True,2.2933989932276895e-14,2.5170732375033293e-14,5.81756864903582e-14,-12.000000000000005,-12.000000000000005,0.0,0
cod105__C:NOC__s0.json.gz,cod105.mps.gz,C:NOC,0,True,2.0734430112457146e-15,7.771561172376096e-15,5.10702591327572e-15,-11.999999999999998,-11.999999999999998,0.0,0
cod105__C:NOC__s1.json.gz,cod105.mps.gz,C:NOC,1,True,2.7755575615628914e-15,4.440892098500626e-15,1.2434497875801753e-14,-12.0,-12.0,0.0,0
cod105__C:PSC>D@25__s0.json.gz,cod105.mps.gz,C:PSC>D@25,0,True,3.516898462598322e-15,4.334730980883684e-15,8.215650382226158e-15,-12.0,-12.0,0.0,0
cod105__C:PSC>D@25__s1.json.gz,cod105.mps.gz,C:PSC>D@25,1,True,3.042011087472929e-14,3.9882728951709606e-14,5.639932965095795e-14,-11.999999999999996,-11.999999999999996,0.0,0
cod105__C:PSC__s0.json.gz,cod105.mps.gz,C:PSC,0,True,3.516898462598322e-15,4.334730980883684e-15,8.215650382226158e-15,-12.0,-12.0,0.0,0
cod105__C:PSC__s1.json.gz,cod105.mps.gz,C:PSC,1,True,3.042011087472929e-14,3.9882728951709606e-14,5.639932965095795e-14,-11.999999999999996,-11.999999999999996,0.0,0
dano3_3__A:bandit5__s0.json.gz,dano3_3.mps.gz,A:bandit5,0,True,4.01742406692092e-15,0.0,6.554756737386924e-13,576.3446330306435,576.3446330306435,0.0,0
dano3_3__A:bandit5__s1.json.gz,dano3_3.mps.gz,A:bandit5,1,True,1.4210854715202004e-14,0.0,7.016609515630989e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D+RST@25__s0.json.gz,dano3_3.mps.gz,C:D+RST@25,0,True,1.7763568394002505e-14,0.0,4.170175316176028e-11,576.3446330306431,576.3446330306431,0.0,0
dano3_3__C:D+RST@25__s1.json.gz,dano3_3.mps.gz,C:D+RST@25,1,True,6.481900623264227e-14,1.1102230246251565e-16,5.258016244624741e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D+RST@stall20__s0.json.gz,dano3_3.mps.gz,C:D+RST@stall20,0,True,1.7763568394002505e-14,0.0,4.170175316176028e-11,576.3446330306431,576.3446330306431,0.0,0
dano3_3__C:D+RST@stall20__s1.json.gz,dano3_3.mps.gz,C:D+RST@stall20,1,True,6.481900623264227e-14,1.1102230246251565e-16,5.258016244624741e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D>PSC@25__s0.json.gz,dano3_3.mps.gz,C:D>PSC@25,0,True,1.7763568394002505e-14,0.0,4.170175316176028e-11,576.3446330306431,576.3446330306431,0.0,0
dano3_3__C:D>PSC@25__s1.json.gz,dano3_3.mps.gz,C:D>PSC@25,1,True,6.481900623264227e-14,1.1102230246251565e-16,5.258016244624741e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:D__s0.json.gz,dano3_3.mps.gz,C:D,0,True,1.7763568394002505e-14,0.0,4.170175316176028e-11,576.3446330306431,576.3446330306431,0.0,0
dano3_3__C:D__s1.json.gz,dano3_3.mps.gz,C:D,1,True,6.481900623264227e-14,1.1102230246251565e-16,5.258016244624741e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HEU>HOFF@25__s0.json.gz,dano3_3.mps.gz,C:HEU>HOFF@25,0,True,2.1316282072803006e-14,0.0,2.120970066243899e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HEU>HOFF@25__s1.json.gz,dano3_3.mps.gz,C:HEU>HOFF@25,1,True,7.105427357601002e-14,0.0,7.815970093361102e-13,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:HEU__s0.json.gz,dano3_3.mps.gz,C:HEU,0,True,2.1316282072803006e-14,0.0,2.120970066243899e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:HEU__s1.json.gz,dano3_3.mps.gz,C:HEU,1,True,7.105427357601002e-14,0.0,7.815970093361102e-13,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:HOFF>HEU@stall20__s0.json.gz,dano3_3.mps.gz,C:HOFF>HEU@stall20,0,True,0.0,0.0,3.133209247607738e-10,576.3446330306418,576.3446330306418,0.0,0
dano3_3__C:HOFF>HEU@stall20__s1.json.gz,dano3_3.mps.gz,C:HOFF>HEU@stall20,1,True,2.4868995751603507e-14,0.0,1.1819878409369267e-11,576.344633030644,576.344633030644,0.0,0
dano3_3__C:HOFF__s0.json.gz,dano3_3.mps.gz,C:HOFF,0,True,0.0,0.0,3.133209247607738e-10,576.3446330306418,576.3446330306418,0.0,0
dano3_3__C:HOFF__s1.json.gz,dano3_3.mps.gz,C:HOFF,1,True,2.4868995751603507e-14,0.0,1.1819878409369267e-11,576.344633030644,576.344633030644,0.0,0
dano3_3__C:INF__s0.json.gz,dano3_3.mps.gz,C:INF,0,True,2.1316282072803006e-14,0.0,1.1368683772161603e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:INF__s1.json.gz,dano3_3.mps.gz,C:INF,1,True,7.105427357601002e-15,0.0,9.805489753489383e-13,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:NOC__s0.json.gz,dano3_3.mps.gz,C:NOC,0,True,2.1316282072803006e-14,0.0,8.810729923425242e-12,576.3446330306439,576.3446330306439,0.0,0
dano3_3__C:NOC__s1.json.gz,dano3_3.mps.gz,C:NOC,1,True,0.0,0.0,1.4281908988778014e-12,576.3446330306436,576.3446330306436,0.0,0
dano3_3__C:PSC>D@25__s0.json.gz,dano3_3.mps.gz,C:PSC>D@25,0,True,2.220446049250313e-16,1.1102230246251565e-16,1.0125233984581428e-12,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:PSC>D@25__s1.json.gz,dano3_3.mps.gz,C:PSC>D@25,1,True,1.7763568394002505e-14,0.0,1.3855583347321954e-12,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:PSC__s0.json.gz,dano3_3.mps.gz,C:PSC,0,True,2.220446049250313e-16,1.1102230246251565e-16,1.0125233984581428e-12,576.3446330306435,576.3446330306435,0.0,0
dano3_3__C:PSC__s1.json.gz,dano3_3.mps.gz,C:PSC,1,True,1.7763568394002505e-14,0.0,1.3855583347321954e-12,576.3446330306435,576.3446330306435,0.0,0
h80x6320d__A:bandit5__s0.json.gz,h80x6320d.mps.gz,A:bandit5,0,True,2.0694557179012918e-13,9.103828801926284e-15,2.595257342363766e-12,6382.099050000001,6382.0990499999925,1.2825642867382892e-15,0
h80x6320d__A:bandit5__s1.json.gz,h80x6320d.mps.gz,A:bandit5,1,True,2.7019185831519054e-13,2.309600681381294e-14,8.661254910899264e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
h80x6320d__C:D+RST@25__s0.json.gz,h80x6320d.mps.gz,C:D+RST@25,0,True,2.0694557179012918e-13,9.103828801926284e-15,2.595257342363766e-12,6382.099050000001,6382.0990499999925,1.2825642867382892e-15,0
h80x6320d__C:D+RST@25__s1.json.gz,h80x6320d.mps.gz,C:D+RST@25,1,True,2.7019185831519054e-13,2.309600681381294e-14,8.661254910899264e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
h80x6320d__C:D+RST@stall20__s0.json.gz,h80x6320d.mps.gz,C:D+RST@stall20,0,True,2.0694557179012918e-13,9.103828801926284e-15,2.595257342363766e-12,6382.099050000001,6382.0990499999925,1.2825642867382892e-15,0
h80x6320d__C:D+RST@stall20__s1.json.gz,h80x6320d.mps.gz,C:D+RST@stall20,1,True,2.7019185831519054e-13,2.309600681381294e-14,8.661254910899264e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
h80x6320d__C:D>PSC@25__s0.json.gz,h80x6320d.mps.gz,C:D>PSC@25,0,True,2.0694557179012918e-13,9.103828801926284e-15,2.595257342363766e-12,6382.099050000001,6382.0990499999925,1.2825642867382892e-15,0
h80x6320d__C:D>PSC@25__s1.json.gz,h80x6320d.mps.gz,C:D>PSC@25,1,True,2.7019185831519054e-13,2.309600681381294e-14,8.661254910899264e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
h80x6320d__C:D__s0.json.gz,h80x6320d.mps.gz,C:D,0,True,2.0694557179012918e-13,9.103828801926284e-15,2.595257342363766e-12,6382.099050000001,6382.0990499999925,1.2825642867382892e-15,0
h80x6320d__C:D__s1.json.gz,h80x6320d.mps.gz,C:D,1,True,2.7019185831519054e-13,2.309600681381294e-14,8.661254910899264e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
h80x6320d__C:HEU>HOFF@25__s0.json.gz,h80x6320d.mps.gz,C:HEU>HOFF@25,0,True,1.0658141036401503e-13,9.43689570931383e-15,3.0482283364108298e-12,6382.09905,6382.099049999996,5.700285718836839e-16,0
h80x6320d__C:HEU>HOFF@25__s1.json.gz,h80x6320d.mps.gz,C:HEU>HOFF@25,1,True,2.5574679695980324e-13,1.759703494030873e-14,6.616485137556083e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
h80x6320d__C:HEU__s0.json.gz,h80x6320d.mps.gz,C:HEU,0,True,1.0658141036401503e-13,9.43689570931383e-15,3.0482283364108298e-12,6382.09905,6382.099049999996,5.700285718836839e-16,0
h80x6320d__C:HEU__s1.json.gz,h80x6320d.mps.gz,C:HEU,1,True,2.5574679695980324e-13,1.759703494030873e-14,6.616485137556083e-12,6382.099050000001,6382.099049999997,5.700285718836838e-16,0
h80x6320d__C:HOFF>HEU@stall20__s0.json.gz,h80x6320d.mps.gz,C:HOFF>HEU@stall20,0,True,1.2434497875801753e-14,0.0,6.754596881819454e-13,6382.09905,6382.099049999997,4.275214289127628e-16,0
h80x6320d__C:HOFF>HEU@stall20__s1.json.gz,h80x6320d.mps.gz,C:HOFF>HEU@stall20,1,True,8.216253071447422e-13,9.947598300641403e-14,2.8928297832175277e-11,6382.099050000001,6382.099050000001,0.0,0
h80x6320d__C:HOFF__s0.json.gz,h80x6320d.mps.gz,C:HOFF,0,True,5.993537208608062e-13,5.973818941919377e-14,2.2401821032197662e-11,6382.099050000001,6382.09905,1.4250714297092087e-16,0
h80x6320d__C:HOFF__s1.json.gz,h80x6320d.mps.gz,C:HOFF,1,True,1.1540638978459002e-12,1.1324274851176597e-13,2.91118111928322e-11,6382.099050000001,6382.099050000001,0.0,0
h80x6320d__C:INF__s0.json.gz,h80x6320d.mps.gz,C:INF,0,True,2.0694557179012918e-13,9.103828801926284e-15,2.595257342363766e-12,6382.099050000001,6382.0990499999925,1.2825642867382892e-15,0
h80x6320d__C:INF__s1.json.gz,h80x6320d.mps.gz,C:INF,1,True,2.7019185831519054e-13,2.309600681381294e-14,8.661254910899264e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
h80x6320d__C:NOC__s0.json.gz,h80x6320d.mps.gz,C:NOC,0,True,0.0,0.0,0.0,6465.213037,6465.213036999998,4.220253980346581e-16,0
h80x6320d__C:NOC__s1.json.gz,h80x6320d.mps.gz,C:NOC,1,True,0.0,0.0,9.473903143468002e-15,6461.140301,6461.140300999998,4.2229141888413943e-16,0
h80x6320d__C:PSC>D@25__s0.json.gz,h80x6320d.mps.gz,C:PSC>D@25,0,True,2.0694557179012918e-13,9.103828801926284e-15,2.595257342363766e-12,6382.099050000001,6382.0990499999925,1.2825642867382892e-15,0
h80x6320d__C:PSC>D@25__s1.json.gz,h80x6320d.mps.gz,C:PSC>D@25,1,True,2.7019185831519054e-13,2.309600681381294e-14,8.661254910899264e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
h80x6320d__C:PSC__s0.json.gz,h80x6320d.mps.gz,C:PSC,0,True,2.0694557179012918e-13,9.103828801926284e-15,2.595257342363766e-12,6382.099050000001,6382.0990499999925,1.2825642867382892e-15,0
h80x6320d__C:PSC__s1.json.gz,h80x6320d.mps.gz,C:PSC,1,True,2.7019185831519054e-13,2.309600681381294e-14,8.661254910899264e-12,6382.099050000001,6382.099049999999,2.850142859418418e-16,0
istanbul-no-cutoff__A:bandit5__s0.json.gz,istanbul-no-cutoff.mps.gz,A:bandit5,0,True,2.220446049250313e-16,0.0,2.220446049250313e-15,204.08174924146226,204.08174924146226,0.0,0
istanbul-no-cutoff__A:bandit5__s1.json.gz,istanbul-no-cutoff.mps.gz,A:bandit5,1,True,2.220446049250313e-16,2.55351295663786e-15,7.105427357601002e-15,204.08174924146226,204.08174924146226,0.0,0
istanbul-no-cutoff__C:D+RST@25__s0.json.gz,istanbul-no-cutoff.mps.gz,C:D+RST@25,0,True,2.220446049250313e-16,1.1102230246251565e-16,6.85879464157324e-16,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:D+RST@25__s1.json.gz,istanbul-no-cutoff.mps.gz,C:D+RST@25,1,True,6.661338147750939e-16,2.220446049250313e-16,9.769962616701378e-15,204.0817492414623,204.08174924146232,1.3926629664848887e-16,0
istanbul-no-cutoff__C:D+RST@stall20__s0.json.gz,istanbul-no-cutoff.mps.gz,C:D+RST@stall20,0,True,2.220446049250313e-16,1.1102230246251565e-16,6.85879464157324e-16,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:D+RST@stall20__s1.json.gz,istanbul-no-cutoff.mps.gz,C:D+RST@stall20,1,True,6.661338147750939e-16,2.220446049250313e-16,9.769962616701378e-15,204.0817492414623,204.08174924146232,1.3926629664848887e-16,0
istanbul-no-cutoff__C:D>PSC@25__s0.json.gz,istanbul-no-cutoff.mps.gz,C:D>PSC@25,0,True,2.220446049250313e-16,1.1102230246251565e-16,6.85879464157324e-16,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:D>PSC@25__s1.json.gz,istanbul-no-cutoff.mps.gz,C:D>PSC@25,1,True,6.661338147750939e-16,2.220446049250313e-16,9.769962616701378e-15,204.0817492414623,204.08174924146232,1.3926629664848887e-16,0
istanbul-no-cutoff__C:D__s0.json.gz,istanbul-no-cutoff.mps.gz,C:D,0,True,2.220446049250313e-16,1.1102230246251565e-16,6.85879464157324e-16,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:D__s1.json.gz,istanbul-no-cutoff.mps.gz,C:D,1,True,6.661338147750939e-16,2.220446049250313e-16,9.769962616701378e-15,204.0817492414623,204.08174924146232,1.3926629664848887e-16,0
istanbul-no-cutoff__C:HEU>HOFF@25__s0.json.gz,istanbul-no-cutoff.mps.gz,C:HEU>HOFF@25,0,True,4.440892098500626e-16,2.3314683517128287e-15,1.7763568394002505e-15,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:HEU>HOFF@25__s1.json.gz,istanbul-no-cutoff.mps.gz,C:HEU>HOFF@25,1,True,2.220446049250313e-16,0.0,4.440892098500626e-16,204.08174924146226,204.08174924146226,0.0,0
istanbul-no-cutoff__C:HEU__s0.json.gz,istanbul-no-cutoff.mps.gz,C:HEU,0,True,4.440892098500626e-16,2.3314683517128287e-15,1.7763568394002505e-15,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:HEU__s1.json.gz,istanbul-no-cutoff.mps.gz,C:HEU,1,True,2.220446049250313e-16,0.0,4.440892098500626e-16,204.08174924146226,204.08174924146226,0.0,0
istanbul-no-cutoff__C:HOFF>HEU@stall20__s0.json.gz,istanbul-no-cutoff.mps.gz,C:HOFF>HEU@stall20,0,True,2.220446049250313e-16,4.6629367034256575e-15,4.574118861455645e-16,204.0817492414623,204.08174924146232,1.3926629664848887e-16,0
istanbul-no-cutoff__C:HOFF>HEU@stall20__s1.json.gz,istanbul-no-cutoff.mps.gz,C:HOFF>HEU@stall20,1,True,5.551115123125783e-17,0.0,8.662822890137534e-16,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:HOFF__s0.json.gz,istanbul-no-cutoff.mps.gz,C:HOFF,0,True,2.220446049250313e-16,4.6629367034256575e-15,4.574118861455645e-16,204.0817492414623,204.08174924146232,1.3926629664848887e-16,0
istanbul-no-cutoff__C:HOFF__s1.json.gz,istanbul-no-cutoff.mps.gz,C:HOFF,1,True,5.551115123125783e-17,0.0,8.662822890137534e-16,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:INF__s0.json.gz,istanbul-no-cutoff.mps.gz,C:INF,0,True,6.661338147750939e-16,1.7763568394002505e-15,6.33038066411018e-15,204.08174924146232,204.08174924146226,2.785325932969778e-16,0
istanbul-no-cutoff__C:INF__s1.json.gz,istanbul-no-cutoff.mps.gz,C:INF,1,True,4.440892098500626e-16,5.551115123125783e-16,9.992007221626409e-15,204.0817492414623,204.08174924146232,1.3926629664848887e-16,0
istanbul-no-cutoff__C:NOC__s0.json.gz,istanbul-no-cutoff.mps.gz,C:NOC,0,True,2.220446049250313e-16,0.0,3.9968028886505635e-15,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:NOC__s1.json.gz,istanbul-no-cutoff.mps.gz,C:NOC,1,True,1.1102230246251565e-16,1.5543122344752192e-15,2.398081733190338e-14,204.08174924146226,204.08174924146226,0.0,0
istanbul-no-cutoff__C:PSC>D@25__s0.json.gz,istanbul-no-cutoff.mps.gz,C:PSC>D@25,0,True,6.661338147750939e-16,1.2212453270876722e-14,2.170320090311151e-15,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:PSC>D@25__s1.json.gz,istanbul-no-cutoff.mps.gz,C:PSC>D@25,1,True,2.220446049250313e-16,2.3314683517128287e-15,8.881784197001252e-16,204.08174924146226,204.08174924146226,0.0,0
istanbul-no-cutoff__C:PSC__s0.json.gz,istanbul-no-cutoff.mps.gz,C:PSC,0,True,6.661338147750939e-16,1.2212453270876722e-14,2.170320090311151e-15,204.0817492414623,204.08174924146226,1.392662966484889e-16,0
istanbul-no-cutoff__C:PSC__s1.json.gz,istanbul-no-cutoff.mps.gz,C:PSC,1,True,2.220446049250313e-16,2.3314683517128287e-15,8.881784197001252e-16,204.08174924146226,204.08174924146226,0.0,0
neos-1445765__A:bandit5__s0.json.gz,neos-1445765.mps.gz,A:bandit5,0,True,4.440892098500626e-16,6.661338147750939e-16,4.884981308350689e-15,-17783.0,-17783.0,0.0,0
neos-1445765__A:bandit5__s1.json.gz,neos-1445765.mps.gz,A:bandit5,1,True,9.769962616701378e-15,9.769962616701378e-15,2.842170943040401e-14,-17783.000000000004,-17783.0,2.0457621363615323e-16,0
neos-1445765__C:D+RST@25__s0.json.gz,neos-1445765.mps.gz,C:D+RST@25,0,True,4.440892098500626e-16,6.661338147750939e-16,4.884981308350689e-15,-17783.0,-17783.0,0.0,0
neos-1445765__C:D+RST@25__s1.json.gz,neos-1445765.mps.gz,C:D+RST@25,1,True,2.4424906541753444e-15,1.454392162258955e-14,3.4861002973229915e-14,-17783.000000000004,-17783.000000000004,0.0,0
neos-1445765__C:D+RST@stall20__s0.json.gz,neos-1445765.mps.gz,C:D+RST@stall20,0,True,4.440892098500626e-16,6.661338147750939e-16,4.884981308350689e-15,-17783.0,-17783.0,0.0,0
neos-1445765__C:D+RST@stall20__s1.json.gz,neos-1445765.mps.gz,C:D+RST@stall20,1,True,2.4424906541753444e-15,1.454392162258955e-14,3.4861002973229915e-14,-17783.000000000004,-17783.000000000004,0.0,0
neos-1445765__C:D>PSC@25__s0.json.gz,neos-1445765.mps.gz,C:D>PSC@25,0,True,4.440892098500626e-16,6.661338147750939e-16,4.884981308350689e-15,-17783.0,-17783.0,0.0,0
